"","candidate","date","state","year","party","incumbant_party","winner","dem_margin_estimate","pct_estimate","vote_share","dem_margin","average_afinn","daily_afinn","average_bing","daily_bing","polling_difference","margin_error","dummy_party"
"1785","George+Bush",1992-08-18,"National",1992,"r",1,0,16.779353,34.750076,37.4944528826195,5.38309976412897,NA,NA,NA,NA,2.7443768826195,11.396253235871,0
"1786","Bill+Clinton",1992-08-19,"National",1992,"d",0,1,14.356044,51.439705,42.8775526467485,5.38309976412897,NA,NA,NA,NA,8.5621523532515,8.97294423587103,1
"1787","George+Bush",1992-08-19,"National",1992,"r",1,0,14.356044,37.083661,37.4944528826195,5.38309976412897,NA,NA,NA,NA,0.410791882619499,8.97294423587103,0
"1788","Bill+Clinton",1992-08-20,"National",1992,"d",0,1,10.4808,49.869469,42.8775526467485,5.38309976412897,NA,NA,NA,NA,6.9919163532515,5.09770023587103,1
"1789","George+Bush",1992-08-20,"National",1992,"r",1,0,10.4808,39.388669,37.4944528826195,5.38309976412897,NA,NA,NA,NA,1.8942161173805,5.09770023587103,0
"1790","Bill+Clinton",1992-08-21,"National",1992,"d",0,1,8.998874,49.519858,42.8775526467485,5.38309976412897,NA,NA,NA,NA,6.6423053532515,3.61577423587103,1
"1791","George+Bush",1992-08-21,"National",1992,"r",1,0,8.998874,40.520984,37.4944528826195,5.38309976412897,NA,NA,NA,NA,3.0265311173805,3.61577423587103,0
"1792","Bill+Clinton",1992-08-22,"National",1992,"d",0,1,8.81589899999999,49.451077,42.8775526467485,5.38309976412897,NA,NA,NA,NA,6.5735243532515,3.43279923587102,1
"1793","George+Bush",1992-08-22,"National",1992,"r",1,0,8.81589899999999,40.635178,37.4944528826195,5.38309976412897,NA,NA,NA,NA,3.14072511738051,3.43279923587102,0
"1794","Bill+Clinton",1992-08-23,"National",1992,"d",0,1,8.384668,49.35796,42.8775526467485,5.38309976412897,NA,NA,NA,NA,6.4804073532515,3.00156823587103,1
"1795","George+Bush",1992-08-23,"National",1992,"r",1,0,8.384668,40.973292,37.4944528826195,5.38309976412897,NA,NA,NA,NA,3.4788391173805,3.00156823587103,0
"1796","Bill+Clinton",1992-08-24,"National",1992,"d",0,1,8.773575,48.919298,42.8775526467485,5.38309976412897,NA,NA,NA,NA,6.0417453532515,3.39047523587103,1
"1797","George+Bush",1992-08-24,"National",1992,"r",1,0,8.773575,40.145723,37.4944528826195,5.38309976412897,NA,NA,NA,NA,2.6512701173805,3.39047523587103,0
"1798","Bill+Clinton",1992-08-25,"National",1992,"d",0,1,7.583303,48.403745,42.8775526467485,5.38309976412897,NA,NA,NA,NA,5.5261923532515,2.20020323587103,1
"1799","George+Bush",1992-08-25,"National",1992,"r",1,0,7.583303,40.820442,37.4944528826195,5.38309976412897,NA,NA,NA,NA,3.3259891173805,2.20020323587103,0
"1800","Bill+Clinton",1992-08-26,"National",1992,"d",0,1,7.583303,48.403745,42.8775526467485,5.38309976412897,NA,NA,NA,NA,5.5261923532515,2.20020323587103,1
"1801","George+Bush",1992-08-26,"National",1992,"r",1,0,7.583303,40.820442,37.4944528826195,5.38309976412897,NA,NA,NA,NA,3.3259891173805,2.20020323587103,0
"1802","Bill+Clinton",1992-08-27,"National",1992,"d",0,1,6.641621,48.502969,42.8775526467485,5.38309976412897,NA,NA,NA,NA,5.6254163532515,1.25852123587103,1
"1803","George+Bush",1992-08-27,"National",1992,"r",1,0,6.641621,41.861348,37.4944528826195,5.38309976412897,NA,NA,NA,NA,4.3668951173805,1.25852123587103,0
"1804","Bill+Clinton",1992-08-28,"National",1992,"d",0,1,6.42986,48.249674,42.8775526467485,5.38309976412897,NA,NA,NA,NA,5.3721213532515,1.04676023587103,1
"1805","George+Bush",1992-08-28,"National",1992,"r",1,0,6.42986,41.819814,37.4944528826195,5.38309976412897,NA,NA,NA,NA,4.3253611173805,1.04676023587103,0
"1806","Bill+Clinton",1992-08-29,"National",1992,"d",0,1,6.29716,48.18649,42.8775526467485,5.38309976412897,NA,NA,NA,NA,5.3089373532515,0.914060235871029,1
"1807","George+Bush",1992-08-29,"National",1992,"r",1,0,6.29716,41.88933,37.4944528826195,5.38309976412897,NA,NA,NA,NA,4.3948771173805,0.914060235871029,0
"1808","Bill+Clinton",1992-08-30,"National",1992,"d",0,1,7.692,49.05749,42.8775526467485,5.38309976412897,NA,NA,NA,NA,6.1799373532515,2.30890023587103,1
"1809","George+Bush",1992-08-30,"National",1992,"r",1,0,7.692,41.36549,37.4944528826195,5.38309976412897,NA,NA,NA,NA,3.8710371173805,2.30890023587103,0
"1810","Bill+Clinton",1992-08-31,"National",1992,"d",0,1,7.692153,49.057697,42.8775526467485,5.38309976412897,NA,NA,NA,NA,6.1801443532515,2.30905323587103,1
"1811","George+Bush",1992-08-31,"National",1992,"r",1,0,7.692153,41.365544,37.4944528826195,5.38309976412897,NA,NA,NA,NA,3.8710911173805,2.30905323587103,0
"1812","Bill+Clinton",1992-09-01,"National",1992,"d",0,1,7.201966,48.933167,42.8775526467485,5.38309976412897,NA,NA,NA,NA,6.0556143532515,1.81886623587103,1
"1813","George+Bush",1992-09-01,"National",1992,"r",1,0,7.201966,41.731201,37.4944528826195,5.38309976412897,NA,NA,NA,NA,4.2367481173805,1.81886623587103,0
"1814","Bill+Clinton",1992-09-02,"National",1992,"d",0,1,7.395243,48.912369,42.8775526467485,5.38309976412897,NA,NA,NA,NA,6.0348163532515,2.01214323587103,1
"1815","George+Bush",1992-09-02,"National",1992,"r",1,0,7.395243,41.517126,37.4944528826195,5.38309976412897,NA,NA,NA,NA,4.0226731173805,2.01214323587103,0
"1816","Bill+Clinton",1992-09-03,"National",1992,"d",0,1,7.395033,48.913183,42.8775526467485,5.38309976412897,NA,NA,NA,NA,6.0356303532515,2.01193323587103,1
"1817","George+Bush",1992-09-03,"National",1992,"r",1,0,7.395033,41.51815,37.4944528826195,5.38309976412897,NA,NA,NA,NA,4.0236971173805,2.01193323587103,0
"1818","Bill+Clinton",1992-09-04,"National",1992,"d",0,1,7.395033,48.913183,42.8775526467485,5.38309976412897,NA,NA,NA,NA,6.0356303532515,2.01193323587103,1
"1819","George+Bush",1992-09-04,"National",1992,"r",1,0,7.395033,41.51815,37.4944528826195,5.38309976412897,NA,NA,NA,NA,4.0236971173805,2.01193323587103,0
"1820","Bill+Clinton",1992-09-05,"National",1992,"d",0,1,6.972595,47.526964,42.8775526467485,5.38309976412897,NA,NA,NA,NA,4.6494113532515,1.58949523587103,1
"1821","George+Bush",1992-09-05,"National",1992,"r",1,0,6.972595,40.554369,37.4944528826195,5.38309976412897,NA,NA,NA,NA,3.0599161173805,1.58949523587103,0
"1822","Bill+Clinton",1992-09-06,"National",1992,"d",0,1,7.552439,48.611381,42.8775526467485,5.38309976412897,NA,NA,NA,NA,5.7338283532515,2.16933923587103,1
"1823","George+Bush",1992-09-06,"National",1992,"r",1,0,7.552439,41.058942,37.4944528826195,5.38309976412897,NA,NA,NA,NA,3.5644891173805,2.16933923587103,0
"1824","Bill+Clinton",1992-09-07,"National",1992,"d",0,1,7.78528,48.736137,42.8775526467485,5.38309976412897,NA,NA,NA,NA,5.8585843532515,2.40218023587103,1
"1825","George+Bush",1992-09-07,"National",1992,"r",1,0,7.78528,40.950857,37.4944528826195,5.38309976412897,NA,NA,NA,NA,3.4564041173805,2.40218023587103,0
"1826","Bill+Clinton",1992-09-08,"National",1992,"d",0,1,8.02043699999999,48.967302,42.8775526467485,5.38309976412897,NA,NA,NA,NA,6.0897493532515,2.63733723587102,1
"1827","George+Bush",1992-09-08,"National",1992,"r",1,0,8.02043699999999,40.946865,37.4944528826195,5.38309976412897,NA,NA,NA,NA,3.4524121173805,2.63733723587102,0
"1828","Bill+Clinton",1992-09-09,"National",1992,"d",0,1,8.14949499999999,48.920787,42.8775526467485,5.38309976412897,NA,NA,NA,NA,6.0432343532515,2.76639523587102,1
"1829","George+Bush",1992-09-09,"National",1992,"r",1,0,8.14949499999999,40.771292,37.4944528826195,5.38309976412897,NA,NA,NA,NA,3.2768391173805,2.76639523587102,0
"1830","Bill+Clinton",1992-09-10,"National",1992,"d",0,1,8.28342,49.004106,42.8775526467485,5.38309976412897,NA,NA,NA,NA,6.1265533532515,2.90032023587103,1
"1831","George+Bush",1992-09-10,"National",1992,"r",1,0,8.28342,40.720686,37.4944528826195,5.38309976412897,NA,NA,NA,NA,3.2262331173805,2.90032023587103,0
"1832","Bill+Clinton",1992-09-11,"National",1992,"d",0,1,8.427581,49.078573,42.8775526467485,5.38309976412897,NA,NA,NA,NA,6.2010203532515,3.04448123587103,1
"1833","George+Bush",1992-09-11,"National",1992,"r",1,0,8.427581,40.650992,37.4944528826195,5.38309976412897,NA,NA,NA,NA,3.1565391173805,3.04448123587103,0
"1834","Bill+Clinton",1992-09-12,"National",1992,"d",0,1,8.427579,49.078573,42.8775526467485,5.38309976412897,NA,NA,NA,NA,6.2010203532515,3.04447923587103,1
"1835","George+Bush",1992-09-12,"National",1992,"r",1,0,8.427579,40.650994,37.4944528826195,5.38309976412897,NA,NA,NA,NA,3.1565411173805,3.04447923587103,0
"1836","Bill+Clinton",1992-09-13,"National",1992,"d",0,1,9.514071,48.901286,42.8775526467485,5.38309976412897,NA,NA,NA,NA,6.0237333532515,4.13097123587103,1
"1837","George+Bush",1992-09-13,"National",1992,"r",1,0,9.514071,39.387215,37.4944528826195,5.38309976412897,NA,NA,NA,NA,1.8927621173805,4.13097123587103,0
"1838","Bill+Clinton",1992-09-14,"National",1992,"d",0,1,9.865037,49.088551,42.8775526467485,5.38309976412897,NA,NA,NA,NA,6.2109983532515,4.48193723587103,1
"1839","George+Bush",1992-09-14,"National",1992,"r",1,0,9.865037,39.223514,37.4944528826195,5.38309976412897,NA,NA,NA,NA,1.7290611173805,4.48193723587103,0
"1840","Bill+Clinton",1992-09-15,"National",1992,"d",0,1,9.563533,48.568229,42.8775526467485,5.38309976412897,NA,NA,NA,NA,5.6906763532515,4.18043323587103,1
"1841","George+Bush",1992-09-15,"National",1992,"r",1,0,9.563533,39.004696,37.4944528826195,5.38309976412897,NA,NA,NA,NA,1.5102431173805,4.18043323587103,0
"1842","Bill+Clinton",1992-09-16,"National",1992,"d",0,1,9.631875,48.540953,42.8775526467485,5.38309976412897,NA,NA,NA,NA,5.6634003532515,4.24877523587103,1
"1843","George+Bush",1992-09-16,"National",1992,"r",1,0,9.631875,38.909078,37.4944528826195,5.38309976412897,NA,NA,NA,NA,1.4146251173805,4.24877523587103,0
"1844","Bill+Clinton",1992-09-17,"National",1992,"d",0,1,9.680875,48.506189,42.8775526467485,5.38309976412897,NA,NA,NA,NA,5.6286363532515,4.29777523587103,1
"1845","George+Bush",1992-09-17,"National",1992,"r",1,0,9.680875,38.825314,37.4944528826195,5.38309976412897,NA,NA,NA,NA,1.3308611173805,4.29777523587103,0
"1846","Bill+Clinton",1992-09-18,"National",1992,"d",0,1,9.667029,48.498924,42.8775526467485,5.38309976412897,NA,NA,NA,NA,5.6213713532515,4.28392923587103,1
"1847","George+Bush",1992-09-18,"National",1992,"r",1,0,9.667029,38.831895,37.4944528826195,5.38309976412897,NA,NA,NA,NA,1.3374421173805,4.28392923587103,0
"1848","Bill+Clinton",1992-09-19,"National",1992,"d",0,1,9.666796,48.499392,42.8775526467485,5.38309976412897,NA,NA,NA,NA,5.6218393532515,4.28369623587103,1
"1849","George+Bush",1992-09-19,"National",1992,"r",1,0,9.666796,38.832596,37.4944528826195,5.38309976412897,NA,NA,NA,NA,1.3381431173805,4.28369623587103,0
"1850","Bill+Clinton",1992-09-20,"National",1992,"d",0,1,10.701968,48.979066,42.8775526467485,5.38309976412897,NA,NA,NA,NA,6.10151335325151,5.31886823587103,1
"1851","George+Bush",1992-09-20,"National",1992,"r",1,0,10.701968,38.277098,37.4944528826195,5.38309976412897,NA,NA,NA,NA,0.782645117380504,5.31886823587103,0
"1852","Bill+Clinton",1992-09-21,"National",1992,"d",0,1,11.08148,48.995818,42.8775526467485,5.38309976412897,NA,NA,NA,NA,6.1182653532515,5.69838023587103,1
"1853","George+Bush",1992-09-21,"National",1992,"r",1,0,11.08148,37.914338,37.4944528826195,5.38309976412897,NA,NA,NA,NA,0.419885117380502,5.69838023587103,0
"1854","Bill+Clinton",1992-09-22,"National",1992,"d",0,1,11.307057,49.017334,42.8775526467485,5.38309976412897,NA,NA,NA,NA,6.1397813532515,5.92395723587103,1
"1855","George+Bush",1992-09-22,"National",1992,"r",1,0,11.307057,37.710277,37.4944528826195,5.38309976412897,NA,NA,NA,NA,0.2158241173805,5.92395723587103,0
"1856","Bill+Clinton",1992-09-23,"National",1992,"d",0,1,11.400267,48.381905,42.8775526467485,5.38309976412897,NA,NA,NA,NA,5.50435235325151,6.01716723587103,1
"1857","George+Bush",1992-09-23,"National",1992,"r",1,0,11.400267,36.981638,37.4944528826195,5.38309976412897,NA,NA,NA,NA,0.512814882619502,6.01716723587103,0
"1858","Bill+Clinton",1992-09-24,"National",1992,"d",0,1,11.042793,47.756345,42.8775526467485,5.38309976412897,NA,NA,NA,NA,4.87879235325151,5.65969323587103,1
"1859","George+Bush",1992-09-24,"National",1992,"r",1,0,11.042793,36.713552,37.4944528826195,5.38309976412897,NA,NA,NA,NA,0.780900882619498,5.65969323587103,0
"1860","Bill+Clinton",1992-09-25,"National",1992,"d",0,1,10.742062,47.434145,42.8775526467485,5.38309976412897,NA,NA,NA,NA,4.5565923532515,5.35896223587103,1
"1861","George+Bush",1992-09-25,"National",1992,"r",1,0,10.742062,36.692083,37.4944528826195,5.38309976412897,NA,NA,NA,NA,0.802369882619502,5.35896223587103,0
"1862","Bill+Clinton",1992-09-26,"National",1992,"d",0,1,10.701615,47.418575,42.8775526467485,5.38309976412897,NA,NA,NA,NA,4.5410223532515,5.31851523587103,1
"1863","George+Bush",1992-09-26,"National",1992,"r",1,0,10.701615,36.71696,37.4944528826195,5.38309976412897,NA,NA,NA,NA,0.777492882619498,5.31851523587103,0
"1864","Bill+Clinton",1992-09-27,"National",1992,"d",0,1,10.749773,47.413579,42.8775526467485,5.38309976412897,NA,NA,NA,NA,4.5360263532515,5.36667323587103,1
"1865","George+Bush",1992-09-27,"National",1992,"r",1,0,10.749773,36.663806,37.4944528826195,5.38309976412897,NA,NA,NA,NA,0.830646882619497,5.36667323587103,0
"1866","Bill+Clinton",1992-09-28,"National",1992,"d",0,1,10.789497,47.276982,42.8775526467485,5.38309976412897,NA,NA,NA,NA,4.3994293532515,5.40639723587103,1
"1867","George+Bush",1992-09-28,"National",1992,"r",1,0,10.789497,36.487485,37.4944528826195,5.38309976412897,NA,NA,NA,NA,1.0069678826195,5.40639723587103,0
"1868","Bill+Clinton",1992-09-29,"National",1992,"d",0,1,10.90953,47.200791,42.8775526467485,5.38309976412897,NA,NA,NA,NA,4.3232383532515,5.52643023587103,1
"1869","George+Bush",1992-09-29,"National",1992,"r",1,0,10.90953,36.291261,37.4944528826195,5.38309976412897,NA,NA,NA,NA,1.2031918826195,5.52643023587103,0
"1870","Bill+Clinton",1992-09-30,"National",1992,"d",0,1,11.507751,47.405328,42.8775526467485,5.38309976412897,NA,NA,NA,NA,4.5277753532515,6.12465123587103,1
"1871","George+Bush",1992-09-30,"National",1992,"r",1,0,11.507751,35.897577,37.4944528826195,5.38309976412897,NA,NA,NA,NA,1.5968758826195,6.12465123587103,0
"1872","Bill+Clinton",1992-10-01,"National",1992,"d",0,1,11.779059,47.400157,42.8775526467485,5.38309976412897,NA,NA,NA,NA,4.5226043532515,6.39595923587103,1
"1873","George+Bush",1992-10-01,"National",1992,"r",1,0,11.779059,35.621098,37.4944528826195,5.38309976412897,NA,NA,NA,NA,1.87335488261949,6.39595923587103,0
"1874","Bill+Clinton",1992-10-02,"National",1992,"d",0,1,10.711555,45.965501,42.8775526467485,5.38309976412897,NA,NA,NA,NA,3.08794835325151,5.32845523587103,1
"1875","George+Bush",1992-10-02,"National",1992,"r",1,0,10.711555,35.253946,37.4944528826195,5.38309976412897,NA,NA,NA,NA,2.2405068826195,5.32845523587103,0
"1876","Bill+Clinton",1992-10-03,"National",1992,"d",0,1,10.525975,45.776086,42.8775526467485,5.38309976412897,NA,NA,NA,NA,2.8985333532515,5.14287523587103,1
"1877","George+Bush",1992-10-03,"National",1992,"r",1,0,10.525975,35.250111,37.4944528826195,5.38309976412897,NA,NA,NA,NA,2.2443418826195,5.14287523587103,0
"1878","Bill+Clinton",1992-10-04,"National",1992,"d",0,1,11.856079,47.439048,42.8775526467485,5.38309976412897,NA,NA,NA,NA,4.5614953532515,6.47297923587103,1
"1879","George+Bush",1992-10-04,"National",1992,"r",1,0,11.856079,35.582969,37.4944528826195,5.38309976412897,NA,NA,-0.295774647887324,-1,1.9114838826195,6.47297923587103,0
"1880","Bill+Clinton",1992-10-05,"National",1992,"d",0,1,11.977057,47.57178,42.8775526467485,5.38309976412897,NA,NA,NA,NA,4.6942273532515,6.59395723587103,1
"1881","George+Bush",1992-10-05,"National",1992,"r",1,0,11.977057,35.594723,37.4944528826195,5.38309976412897,-0.209677419354839,0,-0.295774647887324,0,1.8997298826195,6.59395723587103,0
"1882","Bill+Clinton",1992-10-06,"National",1992,"d",0,1,11.951105,47.541234,42.8775526467485,5.38309976412897,0.25,1.5,0.333333333333333,1,4.6636813532515,6.56800523587103,1
"1883","George+Bush",1992-10-06,"National",1992,"r",1,0,11.951105,35.590129,37.4944528826195,5.38309976412897,-0.209677419354839,1,NA,NA,1.9043238826195,6.56800523587103,0
"1884","Bill+Clinton",1992-10-07,"National",1992,"d",0,1,12.239033,47.679192,42.8775526467485,5.38309976412897,NA,NA,NA,NA,4.8016393532515,6.85593323587103,1
"1885","George+Bush",1992-10-07,"National",1992,"r",1,0,12.239033,35.440159,37.4944528826195,5.38309976412897,NA,NA,NA,NA,2.0542938826195,6.85593323587103,0
"1886","Bill+Clinton",1992-10-08,"National",1992,"d",0,1,12.537881,47.816324,42.8775526467485,5.38309976412897,0.25,0,0.333333333333333,-1,4.9387713532515,7.15478123587103,1
"1887","George+Bush",1992-10-08,"National",1992,"r",1,0,12.537881,35.278443,37.4944528826195,5.38309976412897,-0.209677419354839,1.5,-0.295774647887324,1,2.2160098826195,7.15478123587103,0
"1888","Bill+Clinton",1992-10-09,"National",1992,"d",0,1,12.397888,47.564692,42.8775526467485,5.38309976412897,NA,NA,NA,NA,4.6871393532515,7.01478823587103,1
"1889","George+Bush",1992-10-09,"National",1992,"r",1,0,12.397888,35.166804,37.4944528826195,5.38309976412897,-0.209677419354839,-1.5,-0.295774647887324,-0.333333333333333,2.3276488826195,7.01478823587103,0
"1890","Bill+Clinton",1992-10-10,"National",1992,"d",0,1,12.41029,47.680849,42.8775526467485,5.38309976412897,0.25,2,0.333333333333333,1,4.8032963532515,7.02719023587103,1
"1891","George+Bush",1992-10-10,"National",1992,"r",1,0,12.41029,35.270559,37.4944528826195,5.38309976412897,-0.209677419354839,-2,-0.295774647887324,-1,2.2238938826195,7.02719023587103,0
"1892","Bill+Clinton",1992-10-11,"National",1992,"d",0,1,12.711828,47.730264,42.8775526467485,5.38309976412897,NA,NA,NA,NA,4.8527113532515,7.32872823587103,1
"1893","George+Bush",1992-10-11,"National",1992,"r",1,0,12.711828,35.018436,37.4944528826195,5.38309976412897,-0.209677419354839,1,NA,NA,2.4760168826195,7.32872823587103,0
"1894","Bill+Clinton",1992-10-12,"National",1992,"d",0,1,12.183269,47.588886,42.8775526467485,5.38309976412897,0.25,-1.66666666666667,0.333333333333333,-0.333333333333333,4.7113333532515,6.80016923587103,1
"1895","George+Bush",1992-10-12,"National",1992,"r",1,0,12.183269,35.405617,37.4944528826195,5.38309976412897,-0.209677419354839,0.5,-0.295774647887324,1,2.0888358826195,6.80016923587103,0
"1896","Bill+Clinton",1992-10-13,"National",1992,"d",0,1,12.208841,47.033835,42.8775526467485,5.38309976412897,0.25,0.6,0.333333333333333,0,4.15628235325151,6.82574123587103,1
"1897","George+Bush",1992-10-13,"National",1992,"r",1,0,12.208841,34.824994,37.4944528826195,5.38309976412897,-0.209677419354839,0,-0.295774647887324,-0.5,2.6694588826195,6.82574123587103,0
"1898","Bill+Clinton",1992-10-14,"National",1992,"d",0,1,10.867145,46.342423,42.8775526467485,5.38309976412897,NA,NA,NA,NA,3.4648703532515,5.48404523587103,1
"1899","George+Bush",1992-10-14,"National",1992,"r",1,0,10.867145,35.475278,37.4944528826195,5.38309976412897,NA,NA,NA,NA,2.0191748826195,5.48404523587103,0
"1900","Bill+Clinton",1992-10-15,"National",1992,"d",0,1,11.080348,46.053771,42.8775526467485,5.38309976412897,0.25,-0.5,0.333333333333333,1,3.1762183532515,5.69724823587103,1
"1901","George+Bush",1992-10-15,"National",1992,"r",1,0,11.080348,34.973423,37.4944528826195,5.38309976412897,-0.209677419354839,-0.25,-0.295774647887324,-0.6,2.5210298826195,5.69724823587103,0
"1902","Bill+Clinton",1992-10-16,"National",1992,"d",0,1,11.098003,45.220241,42.8775526467485,5.38309976412897,NA,NA,NA,NA,2.3426883532515,5.71490323587103,1
"1903","George+Bush",1992-10-16,"National",1992,"r",1,0,11.098003,34.122238,37.4944528826195,5.38309976412897,-0.209677419354839,1.5,NA,NA,3.3722148826195,5.71490323587103,0
"1904","Bill+Clinton",1992-10-17,"National",1992,"d",0,1,12.669132,46.792979,42.8775526467485,5.38309976412897,NA,NA,0.333333333333333,1,3.9154263532515,7.28603223587103,1
"1905","George+Bush",1992-10-17,"National",1992,"r",1,0,12.669132,34.123847,37.4944528826195,5.38309976412897,-0.209677419354839,-0.5,-0.295774647887324,0.333333333333333,3.3706058826195,7.28603223587103,0
"1906","Bill+Clinton",1992-10-18,"National",1992,"d",0,1,13.512182,46.980985,42.8775526467485,5.38309976412897,0.25,0.4,0.333333333333333,0.5,4.1034323532515,8.12908223587103,1
"1907","George+Bush",1992-10-18,"National",1992,"r",1,0,13.512182,33.468803,37.4944528826195,5.38309976412897,-0.209677419354839,-1.2,-0.295774647887324,-0.555555555555556,4.0256498826195,8.12908223587103,0
"1908","Bill+Clinton",1992-10-19,"National",1992,"d",0,1,13.632241,46.79961,42.8775526467485,5.38309976412897,0.25,3,0.333333333333333,1,3.9220573532515,8.24914123587103,1
"1909","George+Bush",1992-10-19,"National",1992,"r",1,0,13.632241,33.167369,37.4944528826195,5.38309976412897,-0.209677419354839,-0.333333333333333,-0.295774647887324,0,4.3270838826195,8.24914123587103,0
"1910","Bill+Clinton",1992-10-20,"National",1992,"d",0,1,13.842586,46.250828,42.8775526467485,5.38309976412897,NA,NA,NA,NA,3.3732753532515,8.45948623587103,1
"1911","George+Bush",1992-10-20,"National",1992,"r",1,0,13.842586,32.408242,37.4944528826195,5.38309976412897,-0.209677419354839,-2,NA,NA,5.0862108826195,8.45948623587103,0
"1912","Bill+Clinton",1992-10-21,"National",1992,"d",0,1,14.076108,46.488125,42.8775526467485,5.38309976412897,0.25,0.333333333333333,0.333333333333333,1,3.6105723532515,8.69300823587103,1
"1913","George+Bush",1992-10-21,"National",1992,"r",1,0,14.076108,32.412017,37.4944528826195,5.38309976412897,-0.209677419354839,-0.666666666666667,-0.295774647887324,0,5.0824358826195,8.69300823587103,0
"1914","Bill+Clinton",1992-10-22,"National",1992,"d",0,1,12.449175,45.556558,42.8775526467485,5.38309976412897,NA,NA,NA,NA,2.6790053532515,7.06607523587103,1
"1915","George+Bush",1992-10-22,"National",1992,"r",1,0,12.449175,33.107383,37.4944528826195,5.38309976412897,-0.209677419354839,-1.2,-0.295774647887324,-1,4.3870698826195,7.06607523587103,0
"1916","Bill+Clinton",1992-10-23,"National",1992,"d",0,1,11.817448,44.94718,42.8775526467485,5.38309976412897,NA,NA,NA,NA,2.06962735325151,6.43434823587103,1
"1917","George+Bush",1992-10-23,"National",1992,"r",1,0,11.817448,33.129732,37.4944528826195,5.38309976412897,NA,NA,-0.295774647887324,-1,4.3647208826195,6.43434823587103,0
"1918","Bill+Clinton",1992-10-24,"National",1992,"d",0,1,11.593828,44.724119,42.8775526467485,5.38309976412897,0.25,-3,0.333333333333333,-1,1.8465663532515,6.21072823587103,1
"1919","George+Bush",1992-10-24,"National",1992,"r",1,0,11.593828,33.130291,37.4944528826195,5.38309976412897,NA,NA,-0.295774647887324,0,4.3641618826195,6.21072823587103,0
"1920","Bill+Clinton",1992-10-25,"National",1992,"d",0,1,11.523806,44.597704,42.8775526467485,5.38309976412897,NA,NA,0.333333333333333,1,1.7201513532515,6.14070623587103,1
"1921","George+Bush",1992-10-25,"National",1992,"r",1,0,11.523806,33.073898,37.4944528826195,5.38309976412897,NA,NA,NA,NA,4.4205548826195,6.14070623587103,0
"1922","Bill+Clinton",1992-10-26,"National",1992,"d",0,1,10.987249,44.209815,42.8775526467485,5.38309976412897,0.25,-2,0.333333333333333,-1,1.3322623532515,5.60414923587103,1
"1923","George+Bush",1992-10-26,"National",1992,"r",1,0,10.987249,33.222566,37.4944528826195,5.38309976412897,-0.209677419354839,0.5,-0.295774647887324,-1,4.2718868826195,5.60414923587103,0
"1924","Bill+Clinton",1992-10-27,"National",1992,"d",0,1,10.322207,44.007533,42.8775526467485,5.38309976412897,0.25,0.8,0.333333333333333,0.6,1.1299803532515,4.93910723587103,1
"1925","George+Bush",1992-10-27,"National",1992,"r",1,0,10.322207,33.685326,37.4944528826195,5.38309976412897,-0.209677419354839,-0.666666666666667,-0.295774647887324,-0.333333333333333,3.80912688261949,4.93910723587103,0
"1926","Bill+Clinton",1992-10-28,"National",1992,"d",0,1,9.847103,43.856493,42.8775526467485,5.38309976412897,NA,NA,NA,NA,0.978940353251502,4.46400323587103,1
"1927","George+Bush",1992-10-28,"National",1992,"r",1,0,9.847103,34.00939,37.4944528826195,5.38309976412897,NA,NA,NA,NA,3.48506288261949,4.46400323587103,0
"1928","Bill+Clinton",1992-10-29,"National",1992,"d",0,1,8.870253,43.2716,42.8775526467485,5.38309976412897,0.25,-1,0.333333333333333,0,0.394047353251501,3.48715323587103,1
"1929","George+Bush",1992-10-29,"National",1992,"r",1,0,8.870253,34.401347,37.4944528826195,5.38309976412897,-0.209677419354839,0.25,-0.295774647887324,-0.2,3.0931058826195,3.48715323587103,0
"1930","Bill+Clinton",1992-10-30,"National",1992,"d",0,1,8.457107,43.068711,42.8775526467485,5.38309976412897,0.25,1,NA,NA,0.191158353251502,3.07400723587103,1
"1931","George+Bush",1992-10-30,"National",1992,"r",1,0,8.457107,34.611604,37.4944528826195,5.38309976412897,NA,NA,-0.295774647887324,-1,2.8828488826195,3.07400723587103,0
"1932","Bill+Clinton",1992-10-31,"National",1992,"d",0,1,8.09097499999999,42.818811,42.8775526467485,5.38309976412897,0.25,1,NA,NA,0.0587416467485014,2.70787523587102,1
"1933","George+Bush",1992-10-31,"National",1992,"r",1,0,8.09097499999999,34.727836,37.4944528826195,5.38309976412897,-0.209677419354839,0.333333333333333,-0.295774647887324,0.333333333333333,2.76661688261949,2.70787523587102,0
"1934","Bill+Clinton",1992-11-01,"National",1992,"d",0,1,7.497553,42.686611,42.8775526467485,5.38309976412897,0.25,2,0.333333333333333,1,0.190941646748499,2.11445323587103,1
"1935","George+Bush",1992-11-01,"National",1992,"r",1,0,7.497553,35.189058,37.4944528826195,5.38309976412897,-0.209677419354839,0.333333333333333,-0.295774647887324,-0.428571428571429,2.3053948826195,2.11445323587103,0
"1936","Bill+Clinton",1992-11-02,"National",1992,"d",0,1,7.296497,42.673484,42.8775526467485,5.38309976412897,NA,NA,NA,NA,0.204068646748496,1.91339723587103,1
"1937","George+Bush",1992-11-02,"National",1992,"r",1,0,7.296497,35.376987,37.4944528826195,5.38309976412897,NA,NA,NA,NA,2.1174658826195,1.91339723587103,0
