"","doc_id","word","candidate"
"24969","1972-10-25","undertake","Richard Nixon"
"24970","1972-10-25","name","Richard Nixon"
"24971","1972-10-25","create","Richard Nixon"
"24972","1972-10-25","support","Richard Nixon"
"24973","1972-10-25","for","Richard Nixon"
"24974","1972-10-25","stand","Richard Nixon"
"24975","1972-10-25","denounce","Richard Nixon"
"24976","1972-10-25","support","Richard Nixon"
"24977","1972-10-25","for","Richard Nixon"
"24978","1972-10-25","stand","Richard Nixon"
"24979","1972-10-25","denounce","Richard Nixon"
"24980","1972-10-24","go","Richard Nixon"
"24981","1972-10-24","spoke","Richard Nixon"
"24982","1972-10-24","end","Richard Nixon"
"24983","1972-10-24","office","Richard Nixon"
"24984","1972-10-24","Goodbye","Richard Nixon"
"24985","1972-10-24","women","Richard Nixon"
"24986","1972-10-24","work","Richard Nixon"
"24987","1972-10-24","say","Richard Nixon"
"24988","1972-10-24","say","Richard Nixon"
"24989","1972-10-24","say","Richard Nixon"
"24990","1972-10-24","have","Richard Nixon"
"24991","1972-10-24","negotiate","Richard Nixon"
"24992","1972-10-24","support","Richard Nixon"
"24993","1972-10-24","scandal","Richard Nixon"
"24994","1972-10-24","sound","Richard Nixon"
"24995","1972-10-24","say","Richard Nixon"
"24996","1972-10-24","select","Richard Nixon"
"24997","1972-10-24","win","Richard Nixon"
"24998","1972-10-24","those","Richard Nixon"
"24999","1972-10-24","President","Richard Nixon"
"25000","1972-10-24","give","Richard Nixon"
"25001","1972-10-24","buoy","Richard Nixon"
"25002","1972-10-24","reply","Richard Nixon"
"25003","1972-10-24","gaze","Richard Nixon"
"25004","1972-10-24","arrive","Richard Nixon"
"25005","1972-10-24","President","Richard Nixon"
"25006","1972-10-24","campaign","Richard Nixon"
"25007","1972-10-24","support","Richard Nixon"
"25008","1972-10-24","candidate","Richard Nixon"
"25009","1972-10-24","wage","Richard Nixon"
"25010","1972-10-24","President","Richard Nixon"
"25011","1972-10-24","President","Richard Nixon"
"25012","1972-10-24","President","Richard Nixon"
"25013","1972-10-24","President","Richard Nixon"
"25014","1972-10-24","say","Richard Nixon"
"25015","1972-10-24","statement","Richard Nixon"
"25016","1972-11-07","criticism","Richard Nixon"
"25017","1972-11-07","official","Richard Nixon"
"25018","1972-11-07","adviser","Richard Nixon"
"25019","1972-11-07","spend","Richard Nixon"
"25020","1972-11-07","say","Richard Nixon"
"25021","1972-11-07","say","Richard Nixon"
"25022","1972-11-07","strategist","Richard Nixon"
"25023","1972-11-07","talk","Richard Nixon"
"25024","1972-11-07","dress","Richard Nixon"
"25025","1972-11-07","visit","Richard Nixon"
"25026","1972-11-07","advisers","Richard Nixon"
"25027","1972-11-07","depart","Richard Nixon"
"25028","1972-11-07","mood","Richard Nixon"
"25029","1972-11-07","vote","Richard Nixon"
"25030","1972-11-07","choose","Richard Nixon"
"25031","1972-11-07","care","Richard Nixon"
"25032","1972-11-07","voting","Richard Nixon"
"25033","1972-11-07","come","Richard Nixon"
"25034","1972-11-07","vote","Richard Nixon"
"25035","1972-11-07","vote","Richard Nixon"
"25036","1972-11-07","keep","Richard Nixon"
"25037","1972-11-07","spend","Richard Nixon"
"25038","1972-11-07","say","Richard Nixon"
"25039","1972-11-07","say","Richard Nixon"
"25040","1972-11-07","strategist","Richard Nixon"
"25041","1972-11-07","talk","Richard Nixon"
"25042","1972-11-07","Mr.","Richard Nixon"
"25043","1972-11-07","visit","Richard Nixon"
"25044","1972-11-07","advisers","Richard Nixon"
"25045","1972-11-07","depart","Richard Nixon"
"25046","1972-11-07","mood","Richard Nixon"
"25047","1972-11-07","win","Richard Nixon"
"25048","1972-11-07","keep","Richard Nixon"
"25049","1972-11-07","indicate","Richard Nixon"
"25050","1972-11-07","senator","Richard Nixon"
"25051","1972-11-07","notch","Richard Nixon"
"25052","1972-11-07","challenger","Richard Nixon"
"25053","1972-11-07","win","Richard Nixon"
"25054","1972-11-07","deal","Richard Nixon"
"25055","1972-11-07","obliged","Richard Nixon"
"25056","1972-11-07","pledge","Richard Nixon"
"25057","1972-11-07","credential","Richard Nixon"
"25058","1972-11-07","speak","Richard Nixon"
"25059","1972-11-07","american","Richard Nixon"
"25060","1972-11-07","vote","Richard Nixon"
"25061","1972-11-07","advantage","Richard Nixon"
"25062","1972-11-07","favor","Richard Nixon"
"25063","1972-11-07","set","Richard Nixon"
"25064","1972-11-06","tell","Richard Nixon"
"25065","1972-11-06","lose","Richard Nixon"
"25066","1972-11-06","lose","Richard Nixon"
"25067","1972-11-06","have","Richard Nixon"
"25068","1972-11-06","carry","Richard Nixon"
"25069","1972-11-06","tell","Richard Nixon"
"25070","1972-11-06","victory","Richard Nixon"
"25071","1972-11-06","coattail","Richard Nixon"
"25072","1972-11-06","Nov.","Richard Nixon"
"25073","1972-11-06","say","Richard Nixon"
"25074","1972-11-06","spend","Richard Nixon"
"25075","1972-11-06","surround","Richard Nixon"
"25076","1972-11-06","foole","Richard Nixon"
"25077","1972-11-06","canvass","Richard Nixon"
"25078","1972-11-06","view","Richard Nixon"
"25079","1972-11-06","word","Richard Nixon"
"25080","1972-11-06","word","Richard Nixon"
"25081","1972-11-06","call","Richard Nixon"
"25082","1972-11-06","call","Richard Nixon"
"25083","1972-11-06","make","Richard Nixon"
"25084","1972-11-06","dwell","Richard Nixon"
"25085","1972-11-06","committee","Richard Nixon"
"25086","1972-11-06","effort","Richard Nixon"
"25087","1972-11-06","Employe","Richard Nixon"
"25088","1972-11-06","disclosure","Richard Nixon"
"25089","1972-11-06","raiser","Richard Nixon"
"25090","1972-11-06","vote","Richard Nixon"
"25091","1972-11-06","vote","Richard Nixon"
"25092","1972-11-06","shift","Richard Nixon"
"25093","1972-11-06","appear","Richard Nixon"
"25094","1972-11-06","vote","Richard Nixon"
"25095","1972-11-06","policy","Richard Nixon"
"25096","1972-11-06","policy","Richard Nixon"
"25097","1972-11-06","check","Richard Nixon"
"25098","1972-11-06","policy","Richard Nixon"
"25099","1972-11-06","none","Richard Nixon"
"25100","1972-11-06","program","Richard Nixon"
"25101","1972-11-06","program","Richard Nixon"
"25102","1972-11-06","cent","Richard Nixon"
"25103","1972-11-06","cent","Richard Nixon"
"25104","1972-11-06","agreement","Richard Nixon"
"25105","1972-11-06","cent","Richard Nixon"
"25106","1972-11-06","policy","Richard Nixon"
"25107","1972-11-06","write","Richard Nixon"
"25108","1972-11-06","support","Richard Nixon"
"25109","1972-11-06","vote","Richard Nixon"
"25110","1972-11-06","adviser","Richard Nixon"
"25111","1972-11-06","remark","Richard Nixon"
"25112","1972-11-06","accompany","Richard Nixon"
"25113","1972-11-06","adviser","Richard Nixon"
"25114","1972-11-06","remark","Richard Nixon"
"25115","1972-11-06","accompany","Richard Nixon"
"25116","1972-11-06","seek","Richard Nixon"
"25117","1972-11-06","use","Richard Nixon"
"25118","1972-11-06","effort","Richard Nixon"
"25119","1972-11-06","do","Richard Nixon"
"25120","1972-11-06","stand","Richard Nixon"
"25121","1972-11-06","show","Richard Nixon"
"25122","1972-11-06","give","Richard Nixon"
"25123","1972-11-06","hold","Richard Nixon"
"25124","1972-11-06","cent","Richard Nixon"
"25125","1972-11-06","give","Richard Nixon"
"25126","1972-11-06","he","Richard Nixon"
"25127","1972-11-06","help","Richard Nixon"
"25128","1972-11-06","give","Richard Nixon"
"25129","1972-11-06","deny","Richard Nixon"
"25130","1972-11-06","stand","Richard Nixon"
"25131","1972-11-06","foresee","Richard Nixon"
"25132","1972-11-06","have","Richard Nixon"
"25133","1972-11-06","blame","Richard Nixon"
"25134","1972-11-06","margin","Richard Nixon"
"25135","1972-11-06","carry","Richard Nixon"
"25136","1972-11-06","support","Richard Nixon"
"25137","1972-11-06","support","Richard Nixon"
"25138","1972-11-06","Nov.","Richard Nixon"
"25139","1972-11-06","say","Richard Nixon"
"25140","1972-11-06","spend","Richard Nixon"
"25141","1972-11-06","surround","Richard Nixon"
"25142","1972-11-06","foole","Richard Nixon"
"25143","1972-11-06","canvass","Richard Nixon"
"25144","1972-11-06","view","Richard Nixon"
"25145","1972-11-06","word","Richard Nixon"
"25146","1972-11-06","word","Richard Nixon"
"25147","1972-11-06","call","Richard Nixon"
"25148","1972-11-06","call","Richard Nixon"
"25149","1972-11-06","make","Richard Nixon"
"25150","1972-11-06","dwell","Richard Nixon"
"25151","1972-11-06","trip","Richard Nixon"
"25152","1972-11-06","declare","Richard Nixon"
"25153","1972-11-06","vote","Richard Nixon"
"25154","1972-11-06","vote","Richard Nixon"
"25155","1972-11-06","shift","Richard Nixon"
"25156","1972-11-06","appear","Richard Nixon"
"25157","1972-11-06","vote","Richard Nixon"
"25158","1972-11-06","policy","Richard Nixon"
"25159","1972-11-06","policy","Richard Nixon"
"25160","1972-11-06","check","Richard Nixon"
"25161","1972-11-06","policy","Richard Nixon"
"25162","1972-11-06","none","Richard Nixon"
"25163","1972-11-06","program","Richard Nixon"
"25164","1972-11-06","program","Richard Nixon"
"25165","1972-11-06","cent","Richard Nixon"
"25166","1972-11-06","cent","Richard Nixon"
"25167","1972-11-06","agreement","Richard Nixon"
"25168","1972-11-06","cent","Richard Nixon"
"25169","1972-11-06","policy","Richard Nixon"
"25170","1972-11-06","write","Richard Nixon"
"25171","1972-11-06","support","Richard Nixon"
"25172","1972-11-06","vote","Richard Nixon"
"25173","1972-11-06","stand","Richard Nixon"
"25174","1972-11-06","show","Richard Nixon"
"25175","1972-11-06","give","Richard Nixon"
"25176","1972-11-06","hold","Richard Nixon"
"25177","1972-11-06","cent","Richard Nixon"
"25178","1972-11-06","give","Richard Nixon"
"25179","1972-11-06","he","Richard Nixon"
"25180","1972-11-06","help","Richard Nixon"
"25181","1972-11-06","give","Richard Nixon"
"25182","1972-11-06","letter","Richard Nixon"
"25183","1972-11-06","misl","Richard Nixon"
"25184","1972-11-06","commitment","Richard Nixon"
"25185","1972-11-06","obsession","Richard Nixon"
"25186","1972-11-06","permit","Richard Nixon"
"25187","1972-11-06","know","Richard Nixon"
"25188","1972-11-06","provoke","Richard Nixon"
"25189","1972-11-06","carry","Richard Nixon"
"25190","1972-11-06","vote","Richard Nixon"
"25191","1972-11-06","pile","Richard Nixon"
"25192","1972-11-06","feeling","Richard Nixon"
"25193","1972-11-06","think","Richard Nixon"
"25194","1972-11-06","say","Richard Nixon"
"25195","1972-11-06","it","Richard Nixon"
"25196","1972-11-06","put","Richard Nixon"
"25197","1972-11-06","take","Richard Nixon"
"25198","1972-11-06","decision","Richard Nixon"
"25199","1972-11-06","misl","Richard Nixon"
"25200","1972-11-06","commitment","Richard Nixon"
"25201","1972-11-06","obsession","Richard Nixon"
"25202","1972-11-06","permit","Richard Nixon"
"25203","1972-11-06","know","Richard Nixon"
"25204","1972-11-06","provoke","Richard Nixon"
"25205","1972-11-06","carry","Richard Nixon"
"25206","1972-11-06","program","Richard Nixon"
"25207","1972-11-05","buy","Richard Nixon"
"25208","1972-11-05","report","Richard Nixon"
"25209","1972-11-05","say","Richard Nixon"
"25210","1972-11-05","elect","Richard Nixon"
"25211","1972-11-05","come","Richard Nixon"
"25212","1972-11-05","raise","Richard Nixon"
"25213","1972-11-05","try","Richard Nixon"
"25214","1972-11-05","buy","Richard Nixon"
"25215","1972-11-05","contrive","Richard Nixon"
"25216","1972-11-05","trick","Richard Nixon"
"25217","1972-11-05","go","Richard Nixon"
"25218","1972-11-05","give","Richard Nixon"
"25219","1972-11-05","prefer","Richard Nixon"
"25220","1972-11-05","leas","Richard Nixon"
"25221","1972-11-05","disband","Richard Nixon"
"25222","1972-11-05","time","Richard Nixon"
"25223","1972-11-05","bill","Richard Nixon"
"25224","1972-11-05","support","Richard Nixon"
"25225","1972-11-05","appear","Richard Nixon"
"25226","1972-11-05","fact","Richard Nixon"
"25227","1972-11-05","initiative","Richard Nixon"
"25228","1972-11-05","number","Richard Nixon"
"25229","1972-11-05","dispense","Richard Nixon"
"25230","1972-11-05","photograph","Richard Nixon"
"25231","1972-11-05","one","Richard Nixon"
"25232","1972-11-05","news","Richard Nixon"
"25233","1972-11-05","go","Richard Nixon"
"25234","1972-11-05","show","Richard Nixon"
"25235","1972-11-05","seem","Richard Nixon"
"25236","1972-11-05","say","Richard Nixon"
"25237","1972-11-05","make","Richard Nixon"
"25238","1972-11-05","danger","Richard Nixon"
"25239","1972-11-05","trouble","Richard Nixon"
"25240","1972-11-05","need","Richard Nixon"
"25241","1972-11-05","doubt","Richard Nixon"
"25242","1972-11-05","President","Richard Nixon"
"25243","1972-11-05","give","Richard Nixon"
"25244","1972-11-05","re‐election","Richard Nixon"
"25245","1972-11-05","record","Richard Nixon"
"25246","1972-11-05","shape","Richard Nixon"
"25247","1972-11-05","make","Richard Nixon"
"25248","1972-11-05","identification","Richard Nixon"
"25249","1972-11-05","carry","Richard Nixon"
"25250","1972-11-05","support","Richard Nixon"
"25251","1972-11-05","policy","Richard Nixon"
"25252","1972-11-05","give","Richard Nixon"
"25253","1972-11-05","visit","Richard Nixon"
"25254","1972-11-05","give","Richard Nixon"
"25255","1972-11-05","help","Richard Nixon"
"25256","1972-11-05","war","Richard Nixon"
"25257","1972-11-05","accuse","Richard Nixon"
"25258","1972-11-05","tell","Richard Nixon"
"25259","1972-11-05","break","Richard Nixon"
"25260","1972-11-05","take","Richard Nixon"
"25261","1972-11-05","say","Richard Nixon"
"25262","1972-11-05","spoke","Richard Nixon"
"25263","1972-11-05","accuse","Richard Nixon"
"25264","1972-11-05","seek","Richard Nixon"
"25265","1972-11-05","request","Richard Nixon"
"25266","1972-11-05","presum","Richard Nixon"
"25267","1972-11-05","accuse","Richard Nixon"
"25268","1972-11-05","oppose","Richard Nixon"
"25269","1972-11-05","fail","Richard Nixon"
"25270","1972-11-05","speak","Richard Nixon"
"25271","1972-11-05","address","Richard Nixon"
"25272","1972-11-05","reaction","Richard Nixon"
"25273","1972-11-05","total","Richard Nixon"
"25274","1972-11-05","inflation","Richard Nixon"
"25275","1972-11-05","tax","Richard Nixon"
"25276","1972-11-05","have","Richard Nixon"
"25277","1972-11-05","call","Richard Nixon"
"25278","1972-11-05","keep","Richard Nixon"
"25279","1972-11-05","view","Richard Nixon"
"25280","1972-11-05","fight","Richard Nixon"
"25281","1972-11-05","hinte","Richard Nixon"
"25282","1972-11-05","re‐election","Richard Nixon"
"25283","1972-11-05","policy","Richard Nixon"
"25284","1972-11-05","program","Richard Nixon"
"25285","1972-11-05","uncertain","Richard Nixon"
"25286","1972-11-05","different","Richard Nixon"
"25287","1972-11-05","advocate","Richard Nixon"
"25288","1972-11-05","Backer","Richard Nixon"
"25289","1972-11-05","support","Richard Nixon"
"25290","1972-11-05","maintain","Richard Nixon"
"25291","1972-11-05","challenge","Richard Nixon"
"25292","1972-11-05","accuse","Richard Nixon"
"25293","1972-11-05","accuse","Richard Nixon"
"25294","1972-11-05","tactic","Richard Nixon"
"25295","1972-11-05","throw","Richard Nixon"
"25296","1972-11-05","campaign","Richard Nixon"
"25297","1972-11-05","senator","Richard Nixon"
"25298","1972-11-05","remain","Richard Nixon"
"25299","1972-11-05","admit","Richard Nixon"
"25300","1972-11-05","want","Richard Nixon"
"25301","1972-11-05","enact","Richard Nixon"
"25302","1972-11-05","request","Richard Nixon"
"25303","1972-11-05","one","Richard Nixon"
"25304","1972-11-05","envision","Richard Nixon"
"25305","1972-11-05","try","Richard Nixon"
"25306","1972-11-05","have","Richard Nixon"
"25307","1972-11-05","want","Richard Nixon"
"25308","1972-11-05","believe","Richard Nixon"
"25309","1972-11-05","pay","Richard Nixon"
"25310","1972-11-05","angry","Richard Nixon"
"25311","1972-11-05","Nixon","Richard Nixon"
"25312","1972-11-05","vote","Richard Nixon"
"25313","1972-11-05","charge","Richard Nixon"
"25314","1972-11-05","assert","Richard Nixon"
"25315","1972-11-04","have","Richard Nixon"
"25316","1972-11-04","have","Richard Nixon"
"25317","1972-11-04","statement","Richard Nixon"
"25318","1972-11-04","pretend","Richard Nixon"
"25319","1972-11-04","pretend","Richard Nixon"
"25320","1972-11-04","take","Richard Nixon"
"25321","1972-11-04","say","Richard Nixon"
"25322","1972-11-04","contention","Richard Nixon"
"25323","1972-11-04","say","Richard Nixon"
"25324","1972-11-04","use","Richard Nixon"
"25325","1972-11-04","term","Richard Nixon"
"25326","1972-11-04","take","Richard Nixon"
"25327","1972-11-04","term","Richard Nixon"
"25328","1972-11-04","take","Richard Nixon"
"25329","1972-11-04","have","Richard Nixon"
"25330","1972-11-04","have","Richard Nixon"
"25331","1972-11-04","statement","Richard Nixon"
"25332","1972-11-04","pretend","Richard Nixon"
"25333","1972-11-04","pretend","Richard Nixon"
"25334","1972-11-04","take","Richard Nixon"
"25335","1972-11-04","say","Richard Nixon"
"25336","1972-11-04","contention","Richard Nixon"
"25337","1972-11-04","say","Richard Nixon"
"25338","1972-11-04","use","Richard Nixon"
"25339","1972-11-04","policy","Richard Nixon"
"25340","1972-11-04","trust","Richard Nixon"
"25341","1972-11-04","say","Richard Nixon"
"25342","1972-11-04","drive","Richard Nixon"
"25343","1972-11-03","preoccupy","Richard Nixon"
"25344","1972-11-03","best","Richard Nixon"
"25345","1972-11-03","have","Richard Nixon"
"25346","1972-11-03","campaign","Richard Nixon"
"25347","1972-11-03","movement","Richard Nixon"
"25348","1972-11-03","schedule","Richard Nixon"
"25349","1972-11-03","address","Richard Nixon"
"25350","1972-11-03","propose","Richard Nixon"
"25351","1972-11-03","indifference","Richard Nixon"
"25352","1972-11-03","himself","Richard Nixon"
"25353","1972-11-03","end","Richard Nixon"
"25354","1972-11-03","record","Richard Nixon"
"25355","1972-11-03","Agriculture","Richard Nixon"
"25356","1972-11-03","declare","Richard Nixon"
"25357","1972-11-03","assert","Richard Nixon"
"25358","1972-11-03","say","Richard Nixon"
"25359","1972-11-03","say","Richard Nixon"
"25360","1972-11-03","speech","Richard Nixon"
"25361","1972-11-03","tell","Richard Nixon"
"25362","1972-11-03","stress","Richard Nixon"
"25363","1972-11-03","Indochina","Richard Nixon"
"25364","1972-11-03","say","Richard Nixon"
"25365","1972-11-03","condemne","Richard Nixon"
"25366","1972-11-03","pledge","Richard Nixon"
"25367","1972-11-03","adviser","Richard Nixon"
"25368","1972-11-03","Kissinger","Richard Nixon"
"25369","1972-11-03","meet","Richard Nixon"
"25370","1972-11-03","say","Richard Nixon"
"25371","1972-11-03","consistent","Richard Nixon"
"25372","1972-11-03","summarize","Richard Nixon"
"25373","1972-11-03","say","Richard Nixon"
"25374","1972-11-03","break","Richard Nixon"
"25375","1972-11-03","show","Richard Nixon"
"25376","1972-11-03","need","Richard Nixon"
"25377","1972-11-03","director","Richard Nixon"
"25378","1972-11-03","believe","Richard Nixon"
"25379","1972-11-03","assert","Richard Nixon"
"25380","1972-11-03","say","Richard Nixon"
"25381","1972-11-03","say","Richard Nixon"
"25382","1972-11-03","speech","Richard Nixon"
"25383","1972-11-03","tell","Richard Nixon"
"25384","1972-11-03","stress","Richard Nixon"
"25385","1972-11-03","Indochina","Richard Nixon"
"25386","1972-11-03","say","Richard Nixon"
"25387","1972-11-03","condemne","Richard Nixon"
"25388","1972-11-03","pledge","Richard Nixon"
"25389","1972-11-03","adviser","Richard Nixon"
"25390","1972-11-03","meet","Richard Nixon"
"25391","1972-11-03","say","Richard Nixon"
"25392","1972-11-03","consistent","Richard Nixon"
"25393","1972-11-03","summarize","Richard Nixon"
"25394","1972-11-03","say","Richard Nixon"
"25395","1972-11-03","break","Richard Nixon"
"25396","1972-11-03","himself","Richard Nixon"
"25397","1972-11-03","end","Richard Nixon"
"25398","1972-11-03","record","Richard Nixon"
"25399","1972-11-03","Agriculture","Richard Nixon"
"25400","1972-11-03","declare","Richard Nixon"
"25401","1972-11-03","sign","Richard Nixon"
"25402","1972-11-03","campaign","Richard Nixon"
"25403","1972-11-03","movement","Richard Nixon"
"25404","1972-11-03","schedule","Richard Nixon"
"25405","1972-11-02","aide","Richard Nixon"
"25406","1972-11-02","endorse","Richard Nixon"
"25407","1972-11-02","run","Richard Nixon"
"25408","1972-11-02","favor","Richard Nixon"
"25409","1972-11-02","say","Richard Nixon"
"25410","1972-11-02","make","Richard Nixon"
"25411","1972-11-02","think","Richard Nixon"
"25412","1972-11-02","stage","Richard Nixon"
"25413","1972-11-02","say","Richard Nixon"
"25414","1972-11-02","say","Richard Nixon"
"25415","1972-11-02","recommend","Richard Nixon"
"25416","1972-11-02","assert","Richard Nixon"
"25417","1972-11-02","say","Richard Nixon"
"25418","1972-11-02","leave","Richard Nixon"
"25419","1972-11-02","make","Richard Nixon"
"25420","1972-11-02","charge","Richard Nixon"
"25421","1972-11-02","speech","Richard Nixon"
"25422","1972-11-02","make","Richard Nixon"
"25423","1972-11-02","charge","Richard Nixon"
"25424","1972-11-02","speech","Richard Nixon"
"25425","1972-11-02","election","Richard Nixon"
"25426","1972-11-05","and","Richard Nixon"
"25427","1972-11-05",",","Richard Nixon"
"25428","1972-11-05","area","Richard Nixon"
"25429","1972-11-05",",","Richard Nixon"
"25430","1972-11-05","even","Richard Nixon"
"25431","1972-11-05","the","Richard Nixon"
"25432","1972-11-05","endorse","Richard Nixon"
"25433","1972-11-05","Wallace","Richard Nixon"
"25434","1972-11-05","target","Richard Nixon"
"25435","1972-11-05","to","Richard Nixon"
"25436","1972-11-05","the","Richard Nixon"
"25437","1972-11-05","who","Richard Nixon"
"25438","1972-11-05","must","Richard Nixon"
"25439","1972-11-05","be","Richard Nixon"
"25440","1972-11-05","doubly","Richard Nixon"
"25441","1972-11-05","to","Richard Nixon"
"25442","1972-11-05","mention","Richard Nixon"
"25443","1972-11-05","Hanrahan","Richard Nixon"
"25444","1972-11-05","42.7","Richard Nixon"
"25445","1972-11-05","29","Richard Nixon"
"25446","1972-11-05","with","Richard Nixon"
"25447","1972-11-05","out","Richard Nixon"
"25448","1972-11-05","three","Richard Nixon"
"25449","1972-11-05","so","Richard Nixon"
"25450","1972-11-05","""","Richard Nixon"
"25451","1972-11-05","""","Richard Nixon"
"25452","1972-11-05","by","Richard Nixon"
"25453","1972-11-05","the","Richard Nixon"
"25454","1972-11-05","campaign","Richard Nixon"
"25455","1972-11-05","out","Richard Nixon"
"25456","1972-11-05","at","Richard Nixon"
"25457","1972-11-05","and","Richard Nixon"
"25458","1972-11-05","out","Richard Nixon"
"25459","1972-11-05","‐rabbi","Richard Nixon"
"25460","1972-11-05","abroad","Richard Nixon"
"25461","1972-11-05","and","Richard Nixon"
"25462","1972-11-05","by","Richard Nixon"
"25463","1972-11-05","the","Richard Nixon"
"25464","1972-11-05","versus","Richard Nixon"
"25465","1972-11-05",",","Richard Nixon"
"25466","1972-11-05","and","Richard Nixon"
"25467","1972-11-02",",","Richard Nixon"
"25468","1972-10-31","next","Richard Nixon"
"25469","1972-10-31","they","Richard Nixon"
"25470","1972-10-31","will","Richard Nixon"
"25471","1972-10-31","be","Richard Nixon"
"25472","1972-10-31","corruption","Richard Nixon"
"25473","1972-10-31","next","Richard Nixon"
"25474","1972-10-31","they","Richard Nixon"
"25475","1972-10-31","will","Richard Nixon"
"25476","1972-10-31","be","Richard Nixon"
"25477","1972-10-31","corruption","Richard Nixon"
"25478","1972-10-30","Richard","Richard Nixon"
"25479","1972-10-29","and","Richard Nixon"
"25480","1972-10-29","on","Richard Nixon"
"25481","1972-10-29","7","Richard Nixon"
"25482","1972-10-27","Richard","Richard Nixon"
"25483","1972-10-27","M.","Richard Nixon"
"25484","1972-10-26","‐million","Richard Nixon"
"25485","1972-10-26","law","Richard Nixon"
"25486","1972-10-24","constitution","Richard Nixon"
"25487","1972-10-24","bring","Richard Nixon"
"25488","1972-10-24","strung","Richard Nixon"
"25489","1972-11-06","accurate","Richard Nixon"
"25490","1972-11-06","and","Richard Nixon"
"25491","1972-11-06","4","Richard Nixon"
"25492","1972-11-06","per","Richard Nixon"
"25493","1972-11-06","and","Richard Nixon"
"25494","1972-11-06","accurate","Richard Nixon"
"25495","1972-11-06","and","Richard Nixon"
"25496","1972-11-06","4","Richard Nixon"
"25497","1972-11-06","per","Richard Nixon"
"25498","1972-11-05","the","Richard Nixon"
"25499","1972-11-05","versus","Richard Nixon"
"25500","1972-11-05","chairman","Richard Nixon"
"25501","1972-11-05",",","Richard Nixon"
"25502","1972-11-05","week","Richard Nixon"
"25503","1972-11-05","boosting","Richard Nixon"
"25504","1972-11-05",",","Richard Nixon"
"25505","1972-11-05","albeit","Richard Nixon"
"25506","1972-11-05","and","Richard Nixon"
"25507","1972-11-05","—seldom","Richard Nixon"
"25508","1972-11-05","""","Richard Nixon"
"25509","1972-11-05","Nixon","Richard Nixon"
"25510","1972-11-05","""","Richard Nixon"
"25511","1972-11-05","President","Richard Nixon"
"25512","1972-11-05","naturally","Richard Nixon"
"25513","1972-11-05","to","Richard Nixon"
"25514","1972-11-05","in","George McGovern"
"25515","1972-11-05","my","George McGovern"
"25516","1972-11-05","judgment","George McGovern"
"25517","1972-11-05","and","George McGovern"
"25518","1972-11-05",",","George McGovern"
"25519","1972-11-05","area","George McGovern"
"25520","1972-11-05",",","George McGovern"
"25521","1972-11-05","even","George McGovern"
"25522","1972-11-05","'s","George McGovern"
"25523","1972-11-05","fan","George McGovern"
"25524","1972-11-05","29","George McGovern"
"25525","1972-11-05","'s","George McGovern"
"25526","1972-11-05","attack","George McGovern"
"25527","1972-11-05",";","George McGovern"
"25528","1972-11-05","attack","George McGovern"
"25529","1972-11-05","try","George McGovern"
"25530","1972-11-05",".","George McGovern"
"25531","1972-11-05",",","George McGovern"
"25532","1972-11-05","Nov.","George McGovern"
"25533","1972-11-05","'s","George McGovern"
"25534","1972-11-05","something","George McGovern"
"25535","1972-11-05",".","George McGovern"
"25536","1972-11-05","'s","George McGovern"
"25537","1972-11-05","'s","George McGovern"
"25538","1972-11-05","'s","George McGovern"
"25539","1972-11-05","at","George McGovern"
"25540","1972-11-05","as","George McGovern"
"25541","1972-11-05","and","George McGovern"
"25542","1972-11-05","'s","George McGovern"
"25543","1972-11-05","for","George McGovern"
"25544","1972-11-05","'s","George McGovern"
"25545","1972-11-05","for","George McGovern"
"25546","1972-11-05","'s","George McGovern"
"25547","1972-11-05","be","George McGovern"
"25548","1972-11-05","cleverly","George McGovern"
"25549","1972-11-05","even","George McGovern"
"25550","1972-11-05","'s","George McGovern"
"25551","1972-11-05","'s","George McGovern"
"25552","1972-11-05","for","George McGovern"
"25553","1972-11-05","Nixon","George McGovern"
"25554","1972-11-05","'s","George McGovern"
"25555","1972-11-05","'s","George McGovern"
"25556","1972-11-05","campaign","George McGovern"
"25557","1972-11-05","by","George McGovern"
"25558","1972-11-05","‐asMuskie","George McGovern"
"25559","1972-11-05",",","George McGovern"
"25560","1972-11-05","seek","George McGovern"
"25561","1972-11-05","than","George McGovern"
"25562","1972-11-05","whatever","George McGovern"
"25563","1972-11-05","'s","George McGovern"
"25564","1972-11-05","neither","George McGovern"
"25565","1972-11-05","anyone","George McGovern"
"25566","1972-11-05","the","George McGovern"
"25567","1972-11-05","option","George McGovern"
"25568","1972-11-05","""","George McGovern"
"25569","1972-11-05",",","George McGovern"
"25570","1972-11-05","all","George McGovern"
"25571","1972-11-05","'s","George McGovern"
"25572","1972-11-05","so","George McGovern"
"25573","1972-11-05","would","George McGovern"
"25574","1972-11-05","30,000","George McGovern"
"25575","1972-11-05","of","George McGovern"
"25576","1972-11-05","versus","George McGovern"
"25577","1972-11-05","a","George McGovern"
"25578","1972-11-02","old","George McGovern"
"25579","1972-10-31","'s","George McGovern"
"25580","1972-10-31","for","George McGovern"
"25581","1972-10-31","'s","George McGovern"
"25582","1972-10-30","minds","George McGovern"
"25583","1972-10-30","—for","George McGovern"
"25584","1972-10-30","toward","George McGovern"
"25585","1972-10-29","'s","George McGovern"
"25586","1972-10-29","to","George McGovern"
"25587","1972-10-29","The","George McGovern"
